,Li7,B11,Na23,Mg24,Al27,Si29,P31,K39,Ca43,Sc45,Ti47,V51,Mn55,Fe57,As75,Rb85,Sr88,Y89,Zr90,Nb93,Cs133,Ba138,La139,Ce140,Pr141,Nd146,Sm147,Eu151,Gd157,Tb159,Dy163,Ho165,Er166,Tm169,Yb172,Lu175,Hf178,Ta181,Pb208,Th232,U238
049MC59-2-1A,4.631104934341284,2.498642662249251,29434.23673153716,22783.248455054232,88039.67420435236,204721.73081653836,4725.924115369053,9239.388214366592,122926.46618546819,37.555030014065245,25042.818402576722,377.2304219307856,1040.8246789759908,63083.080513646186,0.43080045900849157,23.71556526841746,682.4956271842028,30.76992278468151,241.68982751523896,45.190968149990766,0.30263732245346536,296.2076256027635,29.552911487982524,69.59581415282182,9.768400408017547,44.523227438527606,10.016110671947429,3.1663833737124127,8.756019329347591,1.1631612393229274,6.311226724474402,1.2600913425998377,2.9186731097825303,0.45018647966387365,2.5201826851996754,0.33279335458405973,5.858886242515486,2.757122937654346,3.015603213059441,2.584802754050949,0.9262209868682568
050MC59-2-6A,6.484107385643244,3.5393599266611595,31228.73533883146,37797.872307352816,91228.09695169536,212085.60103173507,5820.246161212402,33961.09288733446,72514.72707940052,21.217282973691432,12394.574190959522,295.9093664551484,1372.1956861268247,70723.46173966388,1.3685525049756482,114.39211282968867,2151.1002656138617,30.419618783010442,433.6329399213875,236.7973365333382,1.4063056775267007,1344.145078921393,125.89739216462186,187.84091002776105,17.998825013714217,59.85765507969353,9.806386570135853,3.0391303903597158,7.5506345102104735,0.9721441931895984,5.8517417454131175,1.1986632284959127,3.3411557707681347,0.4435997774748653,3.3411557707681347,0.4860720965947992,10.268862933886245,15.705319781237785,10.92954345352966,21.538184940375377,5.31375903656062
051MC59-9-1A,5.865947966939305,2.748101688089112,30114.50773894135,32764.23737969392,86861.6084263358,211623.42644617197,1808.3308555390165,9770.52079705565,108345.28810030583,35.055784442969475,21462.1145705413,331.0013535075479,1090.3568119603312,64910.48165177035,0.9393511224740965,37.114362434774414,1082.5422100691108,28.780119497078704,373.8817329387856,109.37444718594666,0.5196410464750322,486.1441851714878,81.48371332610408,158.35061581621846,16.768416845867385,60.72805075824559,9.943131562358786,3.317708219802128,8.504125587504852,1.0892475781880482,6.525492372080692,1.1392130634260318,2.6581638146607416,0.3707439004658402,2.3084054179948543,0.28180533674222896,8.803918498932756,6.34561662522395,3.7873837810391766,9.50343529226453,2.628184523517951
053MC59-9-1B2,4.701979686236209,2.918988989215438,30663.971808540682,38098.31326786999,71013.9089232155,233288.7672716145,2057.9925617418558,10398.935889917488,84523.52411019689,29.23502889714225,15766.490204699805,288.47585770996386,1055.605724311276,77004.6598640278,0.9629654397411755,39.85774140428709,894.3466289921188,23.99890431854961,340.94242784086197,100.577226280467,0.5190985573604774,417.45304129529757,70.55226479603706,137.30533000559527,14.56485227608528,53.248979550687814,8.162636735306059,2.610539121798343,7.485551660488044,0.9554422722431977,4.882535706187679,0.9554422722431977,2.633108624292277,0.273090980176599,1.9485003819762847,0.23096124218792258,7.733816187921316,5.348972091062311,4.9878600511593705,8.418424430237307,2.392367264356983
056MC59-1-3B,4.459417750156883,2.3997302489950982,28533.064694749984,38493.528855733835,96904.75076957743,201413.7997848946,3032.3166305429518,13105.577828736654,103946.90977561328,26.552480852241306,17765.970558370107,376.7965111205542,1105.6538523335594,65669.14290113322,0.7966715806380487,43.49632520142127,1324.3207702045418,35.432454324231266,391.1074530507962,121.79359676681194,0.36918926907616895,597.0567721528128,108.48335206590795,202.36429698914532,21.52956369138922,76.84966101032884,12.066659794542153,3.5947376199521712,10.483032140347007,1.408748526738013,7.131182197418632,1.3893175125761092,3.497582549142653,0.5149218752904462,2.8660745888807853,0.31769708154712434,8.24846551172809,7.966715806380487,20.46085791248452,10.133273885432741,2.4871698127236646
057MC59-1-7B,5.448583571795835,2.148737183243428,32283.586698720355,26299.871642529797,83911.94729572654,211217.76671055134,2009.0117108723398,9514.49313648137,99066.63572380414,28.653026635482675,25709.678767814457,311.7011876442498,1355.229645140394,80176.01277731953,0.537184295810857,23.34833171435046,970.7208002603513,35.02249757152569,387.39621047002606,64.5196709575683,0.276266209274155,300.57379865959626,52.72080160315125,123.55238803649712,15.587937155225761,66.88903740516261,13.41042224184961,3.837030684363264,10.647760149108057,1.496441966901673,7.702839098859252,1.314183009394418,3.299846388552407,0.42782892130650396,2.637958595499744,0.34437350392160293,9.69809505472815,3.846623261074172,3.9041787213396217,4.863436392430438,1.3333681628162342
058MC82-6,4.80594343047064,1.9915447962496196,26064.849351179415,26994.316425548852,92393.35611903448,203029.9065442843,2213.0117328433425,10569.378667473506,109692.39123597633,33.415021072403796,22903.59993612654,337.9663444653546,1311.8317498314186,77730.97128189387,0.5247183894310375,30.0401277949269,1019.9332948745208,34.69104079215655,335.7362913102727,83.59717977071756,0.3351042441593672,358.09644995079987,61.95254620668727,129.10457463591845,15.443416234390762,62.28645790905247,10.291635683613304,3.2317882621775267,9.850395219773567,1.419124735052124,7.298355780268067,1.1448401223949909,2.92172739569555,0.46866892510544944,2.516263185680657,0.3327191605710443,6.666308629362499,4.472031728105433,4.531658817813506,7.179101600851922,1.4787518247601967
060MC82-29,4.640230311255595,2.2786845278487298,26111.932814494998,25671.70132137157,85456.77045426783,212464.23464690722,2213.0584134466862,10256.141549051292,101415.98292430503,36.35537587613201,22253.16700440818,365.2420568433171,1348.9915981433928,83986.77035003871,0.662890044465085,28.431768313385284,952.3451254435423,29.77826371620499,302.578232327477,75.41410021484819,0.31798006820434543,367.33430354615996,59.21472475323267,122.5207239996483,14.448931437949899,57.174266335113586,10.60624071144136,3.169443025098688,9.17688405306352,1.2014882055929665,6.691046386319452,1.128984606979598,2.7654944042527765,0.3614822273723666,2.599771893136505,0.373911415706087,6.794622955767121,4.422719515415489,4.422719515415489,6.235309480749705,1.4397143153226064
061MC82-35,7.3023197233885035,3.360088376216528,35002.071254151306,26466.323344757726,80733.44598439462,213900.3561672277,3217.065039983895,16674.60708204506,73138.63516372204,17.944301753837202,23935.645719668617,289.67229974051486,1863.6030585816368,98454.4090980765,0.9906643540820765,47.45997168473618,905.9778713599263,37.134593726210625,398.1857921335258,121.73937217173561,0.5719299363772814,548.8893303689395,88.68999227679127,172.16112388413984,19.95626956573585,77.4760803099653,13.716105438476585,4.166918107891622,11.367107485498467,1.4093987717868717,7.976380005547441,1.4196118063650376,3.717544586452329,0.4902256597519554,2.931140923933567,0.3911592243437478,8.160214627954424,7.108272066403353,7.067419928090691,9.5389742960068,2.543045609963269
062MC82-37,5.044342046843553,1.5521052451826318,26963.99148596986,39585.905352950664,85518.70318722118,197548.77594679449,2015.559559990707,9685.287629060682,98218.48100066865,31.92594261271497,24531.43298344009,349.4069148130929,1524.3074713817568,91103.81379139847,0.5604824496492837,26.806151005341704,947.700372796409,31.246896567947566,314.2581981148945,75.85914385830112,0.29209758433645366,364.1195791163866,58.59197300564435,118.74682976511843,14.044396767173398,55.48776251527909,11.058749871926251,3.319780663307296,9.17251085868347,1.2179714771224819,7.329385880029094,1.1533004252398724,3.1365460163065686,0.38155920610739696,2.6407346185398946,0.35569078535435317,7.577291578912432,4.699429770136303,7.728190699971854,6.0144078250826984,1.4550986673587174
063MC82-39,5.418117682077679,1.7955389992931845,27805.67494214199,36944.285933720006,82927.4411926187,207857.47468589604,2063.725324327964,10428.784514280664,90729.66715777542,30.954672338691857,22159.922815820584,347.49454761759443,1501.7111173211308,90751.72813694217,0.6195134558964788,28.40311691864365,885.967243300361,28.812625813219288,295.04590842771455,75.03462975993622,0.2845561805897386,374.71113876477534,56.228721293654985,111.98493232433809,13.482292836797946,54.14967613657867,9.712710961088863,2.9925649988219742,8.484184277361948,1.1235244030664957,6.006130453776032,1.0815234908023275,2.8245613497653017,0.3643579138916579,2.3100501745292434,0.2961064314623848,6.72014596226689,4.410095787737646,4.672601489388697,5.806626120521234,1.5960346660383862
071MC82-12,7.111261665919767,3.1230466663386514,30395.842992640843,29697.631046047507,78174.07839178934,214226.662728333,2762.1765138765536,12582.375188678465,94484.84375840954,30.702924996775256,22724.606398446555,321.8531707995289,1463.653803179605,85729.61454766244,0.8546174999102392,29.078096663612577,947.390977400495,30.396950830140725,320.14393579970846,86.83335832421318,0.33762666663120555,350.1083024632279,54.484503327610796,109.83417498846406,14.58125166513519,58.27225249387963,10.149901665600616,3.1441483330031015,8.124141665813383,1.1289391665480937,6.594270832640733,1.1922441665414445,2.5638524997307175,0.34290208329731814,2.3633866664184393,0.3523978332963208,6.509864165982932,4.315290832880096,4.768976666165778,6.436008332657355,1.6248283331626767
072MC82-12B,7.445548382304027,1.995713999380461,31687.804331163003,31012.540244372627,80012.20952500757,211320.212114245,2691.965979548935,12779.170803879055,98197.92306966979,29.02557668329714,20003.315552328735,293.97305829335585,1423.064701635154,84287.01794621898,0.6359967690333336,30.878739682721854,960.9472561632269,28.970749375621857,309.4014626731818,83.63357512788338,0.31361219990264383,355.59895212037895,54.02682898322819,112.20956788824316,14.584063841626445,58.270462597295435,10.954496073522419,2.796192691439656,7.862235920636211,1.1623389227160925,6.820517074805751,1.0965461535057477,2.6097798453436796,0.3596671383498853,2.1272995378011506,0.3201914768236783,6.579276921034486,4.539701075513795,4.013358921831037,6.491553228754026,1.546130076443104
074MC82-21,4.72768877926212,2.442639202618762,22795.45196136074,25275.496187344954,81699.91020414744,219803.47762007604,2321.27267781399,9336.926441800013,109974.60712744886,33.16135986596716,22322.987006284624,312.34263868325075,1295.037777060304,72608.80106606534,0.5628200927693,22.704162542313565,887.7136195213061,26.272441930470926,251.04027417881858,69.64335827927319,0.2059921539535638,307.626206305844,44.958069010411684,101.76912917454483,13.473913020897044,52.53362745908647,10.040710455004312,3.072997706520378,7.0915331688931795,1.080614578117056,6.112226207474598,0.877999344720108,2.375100791486446,0.33881769584711857,2.2512803710772,0.2566459623028008,5.245483264609876,3.4557153696035017,62.461773895536915,5.042868031212929,1.4745886430555661
075MC82-28,4.990864097613552,8.496783144413204,45386.215471161406,34544.211524374245,106337.31348867518,208845.45350207452,2696.4139287086423,12791.128333216699,52132.71199326625,10.96686247284023,14657.566633036284,158.45450237343462,1419.2670177615619,87852.97102334753,2.0499485335626058,61.64332869476245,1158.5903468169772,31.26352604542829,281.7266724941711,71.45845329892263,0.31147627895120866,603.0180760495399,114.17416532160351,242.43719953995353,19.746147358627788,56.21784653349605,7.569597941953791,3.505919046799651,14.2772033909961,1.173468771862693,4.983620463219339,0.8475052241230561,3.136493692694729,0.5505162139602757,2.9409155640509463,0.21006539743221048,5.975998375226678,8.054921446366139,1337.8123489986237,6.700361814648093,1.5284068571791865
076MC82-32,3.593049700160172,1.8337971498742784,21830.147446739953,24239.756901674755,74807.25003057501,214018.17159289078,2863.779882386998,17406.894540963935,135536.91642700258,35.557774003659794,20593.035089810946,262.08390323284505,1064.183794803871,60849.549021485596,0.5516300369540512,24.30153946581361,942.7506420743914,32.57599002012438,370.97865431155833,85.35356652870118,0.304141966320612,278.8415292203141,45.51693250866807,100.90357000283836,15.863090792408395,74.82786906682117,11.31587021751689,2.5941520656758086,6.917738841802156,1.192713593414165,7.7526383571920725,1.0138065544020403,1.9679774291333723,0.3086146422959152,2.609060985593486,0.3354506981477339,4.994488172421816,3.6079586200778486,4.606856254562212,7.469368878756208,1.3716206324262896
077MC82-40,4.86698092572845,2.5087530544992016,27272.99564587623,33424.43806548384,87808.7853804288,208733.9038462123,2338.4488621475775,11198.381219441393,96965.86448450973,34.73117728648695,20781.858027677215,349.0879700274549,1366.1565283458672,81151.24718963097,0.6322057697337988,31.00818775361013,866.9748805738341,26.853692695359456,263.85057624779,75.44322185489999,0.34119041541189143,383.5883420329279,53.406335024179,109.86331376262903,12.955200773433877,48.34868886630861,9.23221124055706,2.9201885554370706,8.228710018757381,1.0436412706716678,6.041077355234076,1.1138863561976455,2.7696633721671184,0.4214705131558658,2.0371074802533515,0.3211203909758978,6.22170757515802,4.676315693586512,4.1143550093786905,5.870482147528131,1.4550767716095367
078MC82-5,8.857738618631977,14.389402283263665,38270.32558818486,28186.810403083426,99148.4780115752,222118.67047605355,3992.445814819823,16851.311068009723,75192.08111221906,19.095444505413013,21836.70820251899,439.30137495281843,1509.0590779771885,51398.8388044895,1.5097077805391388,48.275265201146055,1801.4234253522209,36.13862999665564,422.2346002775049,144.23606600166508,0.518962049560329,734.3548893119364,114.5372832563717,220.4291305507497,24.56813520986739,89.13173201198649,13.776083497419641,4.175285580553556,11.311013762008079,1.3917618601845185,7.489565942518383,1.4153510442554424,3.32607495400029,0.5071674575248669,2.9958263770073534,0.3915804555773391,8.881327802702902,8.374160345178035,2022.2653666242118,11.546905602717318,2.9840317849718914
